,COD_RH,                 AUTOR,                TITULO,                AÑO,                LUGAR,                REVISTA,                EDITORIAL,                ISSN,Unnamed: 8,Cuartil,Publindex
819,0000322318,Johann Alexander HERNANDEZ MORA,Design and installation of a smart grid with distributed generation. A pilot case in the Colombian networks,2012,Estados Unidos,"Conference Record Of The Ieee Photovoltaic Specialists Conference, Conf Rec Ieee Photovolt Spec Conf",,01608371,,-,No Clasificado
820,0000322318,Johann Alexander HERNANDEZ MORA,Synthesis and characterization of In(O;OH)S/AgInS2 interface heterojunction,2014,Colombia,Tecnura,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,22487638,,No Clasificado,No Clasificado
821,0000322318,Johann Alexander HERNANDEZ MORA,"Control of an Inverter for Photovoltaic Arrays, Using an Estimator of Short Circuit Current for Maximum Power Point Tracking",2015,Colombia,IEEE Latin America Transactions,Institute of Electrical and Electronics Engineers,15480992,,Q3,No Clasificado
822,0000322318,Johann Alexander HERNANDEZ MORA,Use of solar collection technologies to provide an energy solution that harmonize with the ideological principle of aldeafeliz ecovillage community,2016,Colombia,Energy Education Science and Technology Part B Social and Educational Studies,Sila Science,13087711,,No Clasificado,No Clasificado
823,0000322318,Johann Alexander HERNANDEZ MORA,Development of a monitoring system for a PV solar plant,2006,Estados Unidos,Energy Conversion and Management,JaiElsevier Ltd,01968904,,Q1,No Clasificado
824,0000322318,Johann Alexander HERNANDEZ MORA,Caracterización de módulos fotovoltáicos,2003,Colombia,Revista Colombiana de Fisica,,01292650,,No Clasificado,No Clasificado
825,0000322318,Johann Alexander HERNANDEZ MORA,"Tecnología de de celdas y módulo solares, estado actual y perspectivas",2005,Colombia,Revista Mundo Electrico Colombiano,Orvisa Comunicaciones,01208926,,No Clasificado,No Clasificado
826,0000322318,Johann Alexander HERNANDEZ MORA,Dimensionamiento y caracterización de sistemas fotovoltáicos,2004,Colombia,Revista Mundo Electrico Colombiano,Orvisa Comunicaciones,01208926,,No Clasificado,No Clasificado
827,0000322318,Johann Alexander HERNANDEZ MORA,Hacia el desarrollo de las energías alternativas: laboratorio de sistemas fotovoltáicos,2003,Colombia,Revista Asociacion de Ingenieros Electricistas de La Universidad Nacional Aieun,,01228212,,No Clasificado,No Clasificado
828,0000322318,Johann Alexander HERNANDEZ MORA,Impacts of Regulation in the Development of Distributed Generation,2015,Colombia,Electricity Journal,Elsevier Bv,10406190,,Q1,No Clasificado
829,0000322318,Johann Alexander HERNANDEZ MORA,Distributed Generation in Colombia,2015,Colombia,Energy Education Science and Technology Part A Energy Science and Research,Sila Science,1308772X,,No Clasificado,No Clasificado
830,0000322318,Johann Alexander HERNANDEZ MORA,Distributed generation in Colombia.,2015,Turquía,Energy Education Science and Technology Part A Energy Science and Research,Sila Science,1308772X,,No Clasificado,No Clasificado
831,0000322318,Johann Alexander HERNANDEZ MORA,"Implementación de indicadores energéticos en centros educativos. Caso de estudio: Edificio Alejando Suarez Copete, Universidad Distrital Francisco José de Caldas",2014,México,Revista Escuela De Administración De Negocios,Escuela De Administracion De Negocios Ean,01208160,,No Clasificado,No Clasificado
832,0000322318,Johann Alexander HERNANDEZ MORA,Design and Implementation of Software to Describe the Behavior of a Photovoltaic Generator Connected to the Low Voltage Grid,2014,Colombia,Energy Procedia,Elsevier,18766102,,-,No Clasificado
833,0000322318,Johann Alexander HERNANDEZ MORA,Optimal Power Flow in Electrical Microgrids,2014,Colombia,ENERGY AND POWER ENGINEERING,,19473818,,No Clasificado,No Clasificado
834,0000322318,Johann Alexander HERNANDEZ MORA,Design and implementation of a PV laboratory for engineering students,2014,Colombia,Energy Education Science and Technology Part B Social and Educational Studies,Sila Science,13087711,,No Clasificado,No Clasificado
835,0000322318,Johann Alexander HERNANDEZ MORA,Aplicación de los sistemas fotovoltaicos conectados a la red: estado del arte,2014,Colombia,Tecnura,estado del arte,0123921X,,No Clasificado,No Clasificado
836,0000322318,Johann Alexander HERNANDEZ MORA,"In(O,OH)S/AgInS2 absorbent layer/buffer layer system for thin film solar cells",2012,Estados Unidos,"Conference Record Of The Ieee Photovoltaic Specialists Conference, Conf Rec Ieee Photovolt Spec Conf",,01608371,,-,No Clasificado
837,0000322318,Johann Alexander HERNANDEZ MORA,Modelamiento de la irradiancia y de la temperatura ambiente utilizando funciones de probabilidad,2014,Colombia,Tecnura,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,0123921X,,No Clasificado,No Clasificado
838,0000322318,Johann Alexander HERNANDEZ MORA,Technical potential of some Colombian cities for the development of grid connected PV systems through virtual instrumentation,2014,Estados Unidos,"Conference Record Of The Ieee Photovoltaic Specialists Conference, Conf Rec Ieee Photovolt Spec Conf",,01608371,,-,No Clasificado
839,0000322318,Johann Alexander HERNANDEZ MORA,Design and Implementation of a 140W Charge Regulator,2013,Estados Unidos,"Conference Record Of The Ieee Photovoltaic Specialists Conference, Conf Rec Ieee Photovolt Spec Conf",,01608371,,-,No Clasificado
840,0000322318,Johann Alexander HERNANDEZ MORA,"Design and Implementation of a Management System of Surplus Energy Generated By a Distributed Generation System, Case Study GCPVS",2014,Estados Unidos,"Conference Record Of The Ieee Photovoltaic Specialists Conference, Conf Rec Ieee Photovolt Spec Conf",,01608371,,-,No Clasificado
841,0000322318,Johann Alexander HERNANDEZ MORA,Comparison of two grid connected photovoltaic systems GCPVS with different dimensioning factor DF during three years operation in Bogotá - Colombia,2012,Estados Unidos,"Conference Record Of The Ieee Photovoltaic Specialists Conference, Conf Rec Ieee Photovolt Spec Conf",,01608371,,-,No Clasificado
842,0000322318,Johann Alexander HERNANDEZ MORA,"Intelicell, hybrid photovoltaic system for energy support",2012,Estados Unidos,"Conference Record Of The Ieee Photovoltaic Specialists Conference, Conf Rec Ieee Photovolt Spec Conf",,01608371,,-,No Clasificado
843,0000322318,Johann Alexander HERNANDEZ MORA,Modelo de un sistema Fotovoltaico Interconectado,2013,Colombia,Tecnura,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,22487638,,No Clasificado,No Clasificado
844,0000322318,Johann Alexander HERNANDEZ MORA,Desarrollo de un método para simular el funcionamiento de módulos fotovoltaicos comerciales en condiciones de radiación y temperatura no estándar,2013,Colombia,Revista Colombiana De Fisica,Pontificia Universidad Javeriana,01202650,,No Clasificado,No Clasificado
845,0000322318,Johann Alexander HERNANDEZ MORA,Predicting the behaviour of a Grid-Connected Photovoltaic System from measurements of solar radiation and ambient temperature,2013,Inglaterra,Applied Energy,JaiElsevier Ltd,03062619,,Q1,No Clasificado
846,0000322318,Johann Alexander HERNANDEZ MORA,Practical method for estimating the power and energy delivered by photovoltaic modules operating under non-standard conditions,2013,Colombia,Progress in Photovoltaics Research and Applications,"John Wiley  Sons, Inc",1099159X,,Q1,No Clasificado
847,0000322318,Johann Alexander HERNANDEZ MORA,Desarrollo de una metodología general para el diseño de un campo de colectores cilindro parabólicos en una central eléctrica termosolar,2011,Colombia,Revista Colombiana De Fisica,Pontificia Universidad Javeriana,01202650,,No Clasificado,No Clasificado
848,0000322318,Johann Alexander HERNANDEZ MORA,"Algoritmo de detección en modo isla de un inversor, basado en la medición del segundo armónico",2013,Colombia,Revista Lasallista de Investigacion,Ediciones Universidad De Antioquia,17944449,,Q4,No Clasificado
849,0000322318,Johann Alexander HERNANDEZ MORA,Estudio del recurso solar en la ciudad de Bogotá para el diseño de sistemas Fotovoltaicos Interconectados Residenciales,2010,Colombia,Revista Colombiana De Fisica,Pontificia Universidad Javeriana,01202650,,No Clasificado,No Clasificado
850,0000322318,Johann Alexander HERNANDEZ MORA,Analysis of the effect of the Implementation of Photovoltaic Systems like option of Generation Distributed in Colombia,2011,Colombia,Renewable and Sustainable Energy Reviews,PergamonElsevier Science Ltd,13640321,,Q1,No Clasificado
851,0000322318,Johann Alexander HERNANDEZ MORA,Desarrollo de un regulador de carga para sistemas fotovoltaicos aplicando instrumentación virtual,2009,Colombia,Ingeniería,Grupo Editorial Gaia,0121750X,,No Clasificado,No Clasificado
852,0000322318,Johann Alexander HERNANDEZ MORA,Luminarias de Inducción electromagnética en Colombia.,2011,Colombia,Revista Mundo Electrico Colombiano,Orvisa Comunicaciones,01208926,,No Clasificado,No Clasificado
853,0000322318,Johann Alexander HERNANDEZ MORA,"Análisis teórico y Experimental del Comportamiento de Supercondensadores, Baterías de iones de litio y Metal hidruro en un sistema Solar fotovoltaico aislado",2017,Colombia,Redes De Ingenieria,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,2248762X,,No Clasificado,No Clasificado
854,0000322318,Johann Alexander HERNANDEZ MORA,Propuesta metodológica para la elaboración de un plan estratégico de gestión de activos sector eléctrico,2018,Colombia,Ingenio Magno,Departamento Publicaciones Universidad Santo Tomas,21459282,,No Clasificado,No Clasificado
855,0000322318,Johann Alexander HERNANDEZ MORA,Characterization and simulation of aperiodic noise generated by lineal and non-linear loads in a residential-type electric system based on the Midlenton model,2020,,ARPN Journal of Engineering and Applied Sciences,Asian Research Publishing Network ARPN,18196608,,Q4,No Clasificado
856,0000322318,Johann Alexander HERNANDEZ MORA,Ruido en un canal de comunicaciones a través de líneas eléctricas de potencia - PLC,2016,Colombia,Redes De Ingenieria,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,2248762X,,No Clasificado,No Clasificado
857,0000322318,Johann Alexander HERNANDEZ MORA,Medición de la Capacidad de planta de una empresa fabricante de Equipos Electrónicos de Potencia,2016,Colombia,Redes De Ingenieria,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,2248762X,,No Clasificado,No Clasificado
858,0000322318,Johann Alexander HERNANDEZ MORA,Characterization and simulation of aperiodic noise generated by lineal and non-linear loads in a residential-type electric system based on the Midlenton model,2020,,ARPN Journal of Engineering and Applied Sciences,Asian Research Publishing Network ARPN,18196608,,Q4,No Clasificado
859,0000322318,Johann Alexander HERNANDEZ MORA,Mitigating the Aperiodic Impulsive Noise in PLC ¿Power Line Communication -Communications Improves Efficiency and is an Alternative in Data Transmission,2020,,International Journal of Advanced Science and Technology,Science and Engineering Research Support Society,20054238,,No Clasificado,No Clasificado
860,0000322318,Johann Alexander HERNANDEZ MORA,ePV-Trainer: Software for dimensioning stand-alone and grid-connected photovoltaic systems for educational purposes.,2017,,Measurement Journal of the International Measurement Confederation,Elsevier Bv,02632241,,Q1,No Clasificado
861,0000322318,Johann Alexander HERNANDEZ MORA,State Of Charge And State Of Health Determination Model For A Lead-acid Battery To Be Implemented In A Management System,2015,Colombia,Wit Transactions On Ecology And The Environment,,17433541,,Q4,No Clasificado
862,0000322318,Johann Alexander HERNANDEZ MORA,Comparison of Different Models for the Simulation of Photovoltaic Panels.,2016,China,ENERGY AND POWER ENGINEERING,,19473818,,No Clasificado,No Clasificado
863,0000322318,Johann Alexander HERNANDEZ MORA,Centrales fotovoltaicas: contexto colombiano frente a Latinoamérica continental de habla hispana.,2016,Colombia,Elementos,Politécnico Grancolombiano Institución Universitaria,2027923X,,No Clasificado,No Clasificado
864,0000322318,Johann Alexander HERNANDEZ MORA,A proposed index to evaluate the state of legislation fostering distributed generation in Latin America and the Caribbean,2016,Inglaterra,Electricity Journal,Elsevier Bv,10406190,,Q1,No Clasificado
865,0000322318,Johann Alexander HERNANDEZ MORA,"Diseño de controladores para un convertidor flyback, operando en modo interconectado a una red para aplicaciones fotovoltaicas",2012,Colombia,Revista Facultad de Ingeniería Universidad de Antioquia,,01296230,,No Clasificado,No Clasificado
866,0000331430,Cesar Augusto Hernández Suárez,Modelo AHP-VIKOR para handoff espectral en redes de radio cognitiva,2015,Colombia,Tecnura,Editorial UD Editorial Universidad Distrital Francisco José de Caldas,0123921X,,No Clasificado,No Clasificado
867,0000331430,Cesar Augusto Hernández Suárez,Multivariable algorithm for dynamic channel selection in cognitive radio networks,2015,Inglaterra,Eurasip Journal on Wireless Communications and Networking,"Springer Publishing Company, Inc",16871499,,Q1,No Clasificado
868,0000331430,Cesar Augusto Hernández Suárez,Aplicaciones de las series de tiempo en modelos de trafico para una red de datos,2008,Colombia,Scientia Et Technica,Editorial Universidad Tecnológica de Pereira,01221701,,No Clasificado,No Clasificado
869,0000331430,Cesar Augusto Hernández Suárez,Sistema electrónico mecánico para el aprendizaje de la lecto-escritura del Braille.,2004,Colombia,Umbral Científico,Departamento De Publicaciones Umb,16923375,,No Clasificado,No Clasificado
870,0000331430,Cesar Augusto Hernández Suárez,"SEMLEB una Tecnología de Asistencia, concebida para la enseñanza en niños limitados visuales",2005,Colombia,Umbral Científico,Departamento De Publicaciones Umb,16923375,,No Clasificado,No Clasificado
871,0000331430,Cesar Augusto Hernández Suárez,Una herramienta asertiva de comunicacion para la inclusion social de las personas en situacion de discapacidad,2005,Colombia,Enterese,Universidad Manuela Beltrán,01227017,,No Clasificado,No Clasificado
872,0000331430,Cesar Augusto Hernández Suárez,Modelo de semaforizacion inteligente para la ciudad para la ciudad de Bogota,2006,Colombia,Ingeniería,Grupo Editorial Gaia,0121750X,,No Clasificado,No Clasificado
873,0000331430,Cesar Augusto Hernández Suárez,Diseño de un modelo de trafico a traves de series de tiempo para pronosticar trafico Wimax,2007,Colombia,Ingeniería,Grupo Editorial Gaia,0121750X,,No Clasificado,No Clasificado
874,0000331430,Cesar Augusto Hernández Suárez,Probabilidad de error en el campo de suma de verificacion del protocolo IP,2007,Colombia,Ingeniería,Grupo Editorial Gaia,0121750X,,No Clasificado,No Clasificado
875,0000331430,Cesar Augusto Hernández Suárez,Analisis comparativo de las tecnicas de series de tiempo ARIMA y ANFIS para pronosticar trafico Wimax,2007,Colombia,Ingeniería,Grupo Editorial Gaia,0121750X,,No Clasificado,No Clasificado
